,Unnamed: 0.3,date,period,demand,wind
832,832,2016-02-07,17,474.0241570909091,11.21149281698938
833,833,2016-02-07,18,492.271104,11.20056543607614
834,834,2016-02-07,19,510.5470603636364,11.21149281698938
835,835,2016-02-07,20,521.150016,11.15685591242316
836,836,2016-02-07,21,530.940706909091,11.145928531509911
837,837,2016-02-07,22,535.3791534545455,11.113146388770176
838,838,2016-02-07,23,540.7023883636364,11.080364246030443
839,839,2016-02-07,24,546.576802909091,11.124073769683422
840,840,2016-02-07,25,553.1184349090908,11.0694368651172
841,841,2016-02-07,26,558.1225658181818,11.102219007856933
842,842,2016-02-07,27,559.6600669090909,33.20831059535159
843,843,2016-02-07,28,562.1983941818182,162.8616851310037
844,844,2016-02-07,29,571.2203345454545,151.1803149347448
845,845,2016-02-07,30,576.5580741818183,59.92575692823565
846,846,2016-02-07,31,585.2028916363637,108.65094842039515
847,847,2016-02-07,32,597.3868625454545,46.84568197508137
848,848,2016-02-07,33,611.4419432727271,11.0694368651172
849,849,2016-02-07,34,634.272384,26.06180347808936
850,850,2016-02-07,35,670.4761832727272,120.4088102830468
851,851,2016-02-07,36,686.2573265454546,232.66579440481283
852,852,2016-02-07,37,684.8793774545454,204.6916992669056
853,853,2016-02-07,38,674.058850909091,192.1470659785003
854,854,2016-02-07,39,660.6709876363636,159.06988395410767
855,855,2016-02-07,40,642.9026967272728,165.6590946447944
856,856,2016-02-07,41,625.6420712727272,161.49576251684806
857,857,2016-02-07,42,605.3064436363636,194.07028501923145
858,858,2016-02-07,43,584.5356741818182,201.3807028501924
859,859,2016-02-07,44,556.1789323636364,155.1250994444262
860,860,2016-02-07,45,531.680448,166.58792202242026
861,861,2016-02-07,46,509.8653381818182,166.576994641507
862,862,2016-02-07,47,483.075106909091,214.3077944705612
863,863,2016-02-07,48,472.9943214545454,230.09785989020028
864,864,2016-02-08,1,470.8331170909092,221.3231730168645
865,865,2016-02-08,2,475.3440872727273,232.4581741674612
866,866,2016-02-08,3,481.9727476363637,268.3764752292976
867,867,2016-02-08,4,472.4431418181818,273.2937966402578
868,868,2016-02-08,5,468.3092945454546,223.25731943850883
869,869,2016-02-08,6,465.466368,239.02553009632143
870,870,2016-02-08,7,463.4212014545454,230.44753607942408
871,871,2016-02-08,8,461.9852334545454,178.531549360597
872,872,2016-02-08,9,458.8957265454546,149.20245898944742
873,873,2016-02-08,10,460.83936,132.03554357473948
874,874,2016-02-08,11,469.6292247272728,108.14828889838589
875,875,2016-02-08,12,481.1314734545454,87.50646635326606
876,876,2016-02-08,13,517.0741876363636,87.46275682961308
877,877,2016-02-08,14,566.7673832727274,106.12672342943556
878,878,2016-02-08,15,630.660706909091,100.44448535454816
879,879,2016-02-08,16,656.4356072727275,100.68488773463956
880,880,2016-02-08,17,671.3029527272726,98.9474341694336
881,881,2016-02-08,18,674.9291345454545,62.27514382458332
882,882,2016-02-08,19,689.6514327272728,27.55885466320392
883,883,2016-02-08,20,693.2631098181818,40.16905223708867
884,884,2016-02-08,21,693.4806807272728,26.848574903842994
885,885,2016-02-08,22,691.711104,25.18761300502975
886,886,2016-02-08,23,693.8287941818182,11.102219007856933
887,887,2016-02-08,24,695.2792669090909,4.917321410960255
888,888,2016-02-08,25,696.8022632727271,5.868003550412572
889,889,2016-02-08,26,695.3808,36.20241296558073
890,890,2016-02-08,27,693.3646429090909,79.30000328741905
891,891,2016-02-08,28,692.1752552727274,64.82122357736941
892,892,2016-02-08,29,692.8134632727273,83.51797231993162
893,893,2016-02-08,30,689.3468334545455,72.31740688385548
894,894,2016-02-08,31,690.057565090909,51.7083664814754
895,895,2016-02-08,32,701.661346909091,33.656333212794635
896,896,2016-02-08,33,719.212066909091,73.62869259344488
897,897,2016-02-08,34,739.6492276363635,51.31498076859858
898,898,2016-02-08,35,766.7875723636364,82.42523422860712
899,899,2016-02-08,36,782.6992581818182,135.849199513462
900,900,2016-02-08,37,777.8546792727273,108.43240080213025
901,901,2016-02-08,38,766.3089163636364,81.85701042111839
902,902,2016-02-08,39,747.4672756363636,75.08203425490647
903,903,2016-02-08,40,728.5966254545455,65.4003747657714
904,904,2016-02-08,41,705.273024,102.49883296623824
905,905,2016-02-08,42,678.0476509090907,207.15035997238573
906,906,2016-02-08,43,648.0518749090909,212.90908971366585
907,907,2016-02-08,44,611.0938298181818,199.1187350011506
908,908,2016-02-08,45,574.5419170909091,191.76460764653672
909,909,2016-02-08,46,540.0786850909092,175.52651960945462
910,910,2016-02-08,47,510.7066123636364,189.27316479831688
911,911,2016-02-08,48,502.6564887272728,119.85151385647129
912,912,2016-02-09,1,502.3083752727273,108.69465794404816
913,913,2016-02-09,2,507.588096,97.36296393701303
914,914,2016-02-09,3,512.1715898181818,178.07259936224074
915,915,2016-02-09,4,510.3730036363637,278.7574870968803
916,916,2016-02-09,5,504.5856174545455,277.35878233998494
917,917,2016-02-09,6,504.1069614545455,280.65885137578493
918,918,2016-02-09,7,498.551650909091,302.7649429632796
919,919,2016-02-09,8,493.1849018181818,300.43741082875835
920,920,2016-02-09,9,490.0518807272728,294.5147703737795
921,921,2016-02-09,10,491.0382021818182,301.8142608238272
922,922,2016-02-09,11,499.2478778181818,281.2161478023604
923,923,2016-02-09,12,510.0684043636364,290.0782537230021
924,924,2016-02-09,13,542.4284509090909,271.654689503271
925,925,2016-02-09,14,591.5414574545455,277.0200335316744
926,926,2016-02-09,15,655.5073047272728,262.9455669154147
927,927,2016-02-09,16,679.9187607272727,250.54298957888167
928,928,2016-02-09,17,696.2945978181818,276.069351392222
929,929,2016-02-09,18,697.1503767272727,256.9464347940432
930,930,2016-02-09,19,706.6799825454545,247.5598145895657
931,931,2016-02-09,20,706.1868218181819,218.7224563595122
932,932,2016-02-09,21,698.5283258181819,226.41533252243664
933,933,2016-02-09,22,690.0285556363636,198.25547190900429
934,934,2016-02-09,23,679.5996567272728,183.62370886616924
935,935,2016-02-09,24,672.6663970909092,163.94349584141492
936,936,2016-02-09,25,671.607552,134.45049475656663
937,937,2016-02-09,26,665.7766516363636,103.52600677208324
938,938,2016-02-09,27,660.2648552727273,67.94645451855749
939,939,2016-02-09,28,657.08832,54.19980932969526
940,940,2016-02-09,29,658.1761745454546,33.000690357999936
941,941,2016-02-09,30,656.9142632727275,17.385463032972815
942,942,2016-02-09,31,663.0787723636364,10.075045202011902
943,943,2016-02-09,32,680.963101090909,9.987626154705945
944,944,2016-02-09,33,703.677504,11.7250797199119
945,945,2016-02-09,34,728.248512,30.104934415990005
946,946,2016-02-09,35,758.2152785454546,38.48623557644893
947,947,2016-02-09,36,777.3034996363635,62.31885334823631
948,948,2016-02-09,37,776.3606923636364,54.81174266083699
949,949,2016-02-09,38,771.5306181818182,60.253578355633
950,950,2016-02-09,39,765.264576,65.87025214504094
951,951,2016-02-09,40,749.4254138181818,60.48305335481115
952,952,2016-02-09,41,728.5095970909091,65.81561524047471
